edible=p,cap-shape=x,cap-surface=y,cap-color=w,bruises=t,odor=p,gill-attachment=f,gill-spacing=c,gill-size=n,gill-color=n,stalk-shape=e,stalk-root=e,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=s,habitat=u
edible=p,cap-shape=x,cap-surface=s,cap-color=n,bruises=t,odor=p,gill-attachment=f,gill-spacing=c,gill-size=n,gill-color=k,stalk-shape=e,stalk-root=e,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=s,habitat=u
edible=e,cap-shape=b,cap-surface=s,cap-color=y,bruises=t,odor=a,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=k,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=s,habitat=m
edible=p,cap-shape=x,cap-surface=y,cap-color=n,bruises=t,odor=p,gill-attachment=f,gill-spacing=c,gill-size=n,gill-color=n,stalk-shape=e,stalk-root=e,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=v,habitat=g
edible=e,cap-shape=b,cap-surface=y,cap-color=y,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=k,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=s,habitat=m
edible=e,cap-shape=b,cap-surface=y,cap-color=w,bruises=t,odor=a,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=w,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=n,habitat=m
edible=e,cap-shape=b,cap-surface=s,cap-color=w,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=g,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=k,population=s,habitat=m
edible=p,cap-shape=f,cap-surface=s,cap-color=w,bruises=t,odor=p,gill-attachment=f,gill-spacing=c,gill-size=n,gill-color=n,stalk-shape=e,stalk-root=e,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=v,habitat=g
edible=e,cap-shape=x,cap-surface=y,cap-color=y,bruises=t,odor=a,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=n,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=n,habitat=m
edible=e,cap-shape=x,cap-surface=y,cap-color=w,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=w,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=n,habitat=m
edible=e,cap-shape=f,cap-surface=f,cap-color=n,bruises=f,odor=n,gill-attachment=f,gill-spacing=c,gill-size=n,gill-color=k,stalk-shape=e,stalk-root=e,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=k,population=y,habitat=u
edible=e,cap-shape=x,cap-surface=s,cap-color=y,bruises=t,odor=a,gill-attachment=f,gill-spacing=w,gill-size=n,gill-color=n,stalk-shape=t,stalk-root=b,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=v,habitat=d
edible=e,cap-shape=b,cap-surface=s,cap-color=y,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=g,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=n,habitat=m
edible=p,cap-shape=x,cap-surface=y,cap-color=w,bruises=t,odor=p,gill-attachment=f,gill-spacing=c,gill-size=n,gill-color=k,stalk-shape=e,stalk-root=e,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=s,habitat=u
edible=e,cap-shape=x,cap-surface=y,cap-color=y,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=n,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=n,habitat=m
edible=e,cap-shape=x,cap-surface=y,cap-color=n,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=p,stalk-shape=e,stalk-root=r,stalk-surface-above-ring=s,stalk-surface-below-ring=y,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=y,habitat=p
edible=e,cap-shape=b,cap-surface=y,cap-color=y,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=n,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=s,habitat=m
edible=e,cap-shape=x,cap-surface=f,cap-color=y,bruises=t,odor=l,gill-attachment=f,gill-spacing=w,gill-size=n,gill-color=w,stalk-shape=t,stalk-root=b,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=v,habitat=d
edible=e,cap-shape=s,cap-surface=f,cap-color=g,bruises=f,odor=n,gill-attachment=f,gill-spacing=c,gill-size=n,gill-color=k,stalk-shape=e,stalk-root=e,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=k,population=v,habitat=u
edible=p,cap-shape=x,cap-surface=y,cap-color=n,bruises=t,odor=p,gill-attachment=f,gill-spacing=c,gill-size=n,gill-color=w,stalk-shape=e,stalk-root=e,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=s,habitat=u
edible=e,cap-shape=x,cap-surface=f,cap-color=y,bruises=t,odor=a,gill-attachment=f,gill-spacing=w,gill-size=n,gill-color=p,stalk-shape=t,stalk-root=b,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=v,habitat=d
edible=e,cap-shape=b,cap-surface=s,cap-color=y,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=k,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=k,population=s,habitat=m
edible=e,cap-shape=b,cap-surface=y,cap-color=y,bruises=t,odor=a,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=n,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=s,habitat=g
edible=e,cap-shape=x,cap-surface=y,cap-color=y,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=n,stalk-shape=e,stalk-root=r,stalk-surface-above-ring=s,stalk-surface-below-ring=y,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=k,population=y,habitat=p
edible=e,cap-shape=x,cap-surface=f,cap-color=n,bruises=f,odor=n,gill-attachment=f,gill-spacing=c,gill-size=n,gill-color=g,stalk-shape=e,stalk-root=e,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=k,population=y,habitat=u
edible=p,cap-shape=x,cap-surface=y,cap-color=w,bruises=t,odor=p,gill-attachment=f,gill-spacing=c,gill-size=n,gill-color=p,stalk-shape=e,stalk-root=e,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=v,habitat=g
edible=e,cap-shape=x,cap-surface=s,cap-color=y,bruises=t,odor=a,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=w,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=k,population=n,habitat=m
edible=e,cap-shape=x,cap-surface=y,cap-color=w,bruises=t,odor=a,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=n,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=n,habitat=g
edible=e,cap-shape=x,cap-surface=y,cap-color=y,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=k,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=k,population=s,habitat=m
edible=e,cap-shape=x,cap-surface=s,cap-color=w,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=w,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=n,habitat=m
edible=e,cap-shape=x,cap-surface=y,cap-color=y,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=n,stalk-shape=e,stalk-root=r,stalk-surface-above-ring=s,stalk-surface-below-ring=y,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=s,habitat=p
edible=e,cap-shape=f,cap-surface=y,cap-color=y,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=w,stalk-shape=e,stalk-root=r,stalk-surface-above-ring=s,stalk-surface-below-ring=y,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=k,population=s,habitat=p
edible=e,cap-shape=x,cap-surface=y,cap-color=n,bruises=t,odor=a,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=w,stalk-shape=e,stalk-root=r,stalk-surface-above-ring=s,stalk-surface-below-ring=y,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=k,population=s,habitat=g
edible=e,cap-shape=x,cap-surface=s,cap-color=w,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=k,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=k,population=s,habitat=g
edible=e,cap-shape=b,cap-surface=s,cap-color=w,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=k,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=n,habitat=m
edible=p,cap-shape=x,cap-surface=y,cap-color=n,bruises=t,odor=p,gill-attachment=f,gill-spacing=c,gill-size=n,gill-color=k,stalk-shape=e,stalk-root=e,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=v,habitat=u
edible=p,cap-shape=x,cap-surface=s,cap-color=w,bruises=t,odor=p,gill-attachment=f,gill-spacing=c,gill-size=n,gill-color=k,stalk-shape=e,stalk-root=e,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=k,population=v,habitat=u
edible=e,cap-shape=b,cap-surface=y,cap-color=y,bruises=t,odor=a,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=w,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=k,population=s,habitat=m
edible=e,cap-shape=f,cap-surface=f,cap-color=g,bruises=f,odor=n,gill-attachment=f,gill-spacing=w,gill-size=b,gill-color=n,stalk-shape=t,stalk-root=e,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=e,spore-print-color=n,population=a,habitat=g
edible=e,cap-shape=b,cap-surface=s,cap-color=w,bruises=t,odor=a,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=w,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=n,habitat=g
edible=e,cap-shape=x,cap-surface=s,cap-color=y,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=k,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=k,population=n,habitat=g
edible=e,cap-shape=x,cap-surface=y,cap-color=n,bruises=t,odor=a,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=p,stalk-shape=e,stalk-root=r,stalk-surface-above-ring=s,stalk-surface-below-ring=y,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=k,population=y,habitat=p
edible=e,cap-shape=s,cap-surface=f,cap-color=g,bruises=f,odor=n,gill-attachment=f,gill-spacing=c,gill-size=n,gill-color=k,stalk-shape=e,stalk-root=e,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=v,habitat=u
edible=e,cap-shape=b,cap-surface=y,cap-color=y,bruises=t,odor=a,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=k,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=s,habitat=m
edible=e,cap-shape=b,cap-surface=s,cap-color=y,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=g,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=s,habitat=m
edible=e,cap-shape=b,cap-surface=y,cap-color=y,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=g,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=n,habitat=m
edible=e,cap-shape=b,cap-surface=y,cap-color=w,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=n,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=s,habitat=g
edible=e,cap-shape=f,cap-surface=s,cap-color=n,bruises=f,odor=n,gill-attachment=f,gill-spacing=w,gill-size=b,gill-color=k,stalk-shape=t,stalk-root=e,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=e,spore-print-color=k,population=a,habitat=g
edible=e,cap-shape=x,cap-surface=s,cap-color=w,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=n,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=k,population=s,habitat=g
edible=e,cap-shape=f,cap-surface=y,cap-color=y,bruises=t,odor=a,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=w,stalk-shape=e,stalk-root=r,stalk-surface-above-ring=s,stalk-surface-below-ring=y,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=s,habitat=g
edible=e,cap-shape=x,cap-surface=y,cap-color=y,bruises=t,odor=a,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=w,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=k,population=n,habitat=g
edible=e,cap-shape=x,cap-surface=f,cap-color=g,bruises=f,odor=n,gill-attachment=f,gill-spacing=c,gill-size=n,gill-color=p,stalk-shape=e,stalk-root=e,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=v,habitat=u
edible=e,cap-shape=f,cap-surface=f,cap-color=y,bruises=t,odor=l,gill-attachment=f,gill-spacing=w,gill-size=n,gill-color=p,stalk-shape=t,stalk-root=b,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=v,habitat=d
edible=e,cap-shape=b,cap-surface=y,cap-color=w,bruises=t,odor=l,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=g,stalk-shape=e,stalk-root=c,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=s,habitat=m
edible=e,cap-shape=f,cap-surface=f,cap-color=y,bruises=t,odor=l,gill-attachment=f,gill-spacing=w,gill-size=n,gill-color=w,stalk-shape=t,stalk-root=b,stalk-surface-above-ring=s,stalk-surface-below-ring=s,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=n,population=v,habitat=d
edible=e,cap-shape=x,cap-surface=y,cap-color=n,bruises=t,odor=a,gill-attachment=f,gill-spacing=c,gill-size=b,gill-color=p,stalk-shape=e,stalk-root=r,stalk-surface-above-ring=s,stalk-surface-below-ring=y,stalk-color-above-ring=w,stalk-color-below-ring=w,veil-type=p,veil-color=w,ring-number=o,ring-type=p,spore-print-color=k,population=s,habitat=p
